traceID,order,structtype,method1,method2,m1_para,m2_para,className1,className2,m1_return,m2_return
35,567,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,boolean,boolean
35,568,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,java.lang.String
35,569,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,java.lang.String,java.lang.String
35,570,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.cache.OptionCache.putOption,"java.lang.String,org.json.JSONObject",org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,void,void
35,571,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,572,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,573,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,574,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.json.JSONObject,java.lang.String,org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,org.json.JSONObject
35,575,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,576,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,577,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,578,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,579,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,580,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.putOption,java.lang.String,org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,void
35,581,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,582,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,583,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,584,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.json.JSONObject,"java.lang.String,org.json.JSONObject",org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,585,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,586,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,587,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,boolean
35,588,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,boolean,boolean
35,589,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,java.lang.String
35,590,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,java.lang.String,java.lang.String
35,591,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.cache.OptionCache.putOption,"java.lang.String,org.json.JSONObject",org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,void,void
35,592,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,593,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,594,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,595,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.json.JSONObject,java.lang.String,org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,org.json.JSONObject
35,596,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,597,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,598,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,599,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,600,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,601,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.putOption,java.lang.String,org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,void
35,602,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,603,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,604,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,605,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.json.JSONObject,"java.lang.String,org.json.JSONObject",org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,606,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,607,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,608,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,boolean
35,609,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,boolean,boolean
35,610,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,java.lang.String
35,611,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,java.lang.String,java.lang.String
35,612,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.cache.OptionCache.putOption,"java.lang.String,org.json.JSONObject",org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,void,void
35,613,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,614,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,615,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,616,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.json.JSONObject,java.lang.String,org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,org.json.JSONObject
35,617,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,618,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,619,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,620,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,621,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,622,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.putOption,java.lang.String,org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,void
35,623,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,624,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,625,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,626,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.json.JSONObject,"java.lang.String,org.json.JSONObject",org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,627,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,628,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,629,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,boolean
35,630,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,boolean,boolean
35,631,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,java.lang.String
35,632,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,java.lang.String,java.lang.String
35,633,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.cache.OptionCache.putOption,"java.lang.String,org.json.JSONObject",org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,void,void
35,634,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,635,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,636,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,637,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.json.JSONObject,java.lang.String,org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,org.json.JSONObject
35,638,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,639,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,640,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,641,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,642,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,643,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.putOption,java.lang.String,org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,void
35,644,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,645,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,646,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,647,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.json.JSONObject,"java.lang.String,org.json.JSONObject",org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,648,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,649,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,650,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,boolean
35,651,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,boolean,boolean
35,652,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,java.lang.String
35,653,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,org.b3log.solo.repository.impl.OptionRepositoryImpl.getName,,,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,java.lang.String,java.lang.String
35,654,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.cache.OptionCache.putOption,"java.lang.String,org.json.JSONObject",org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,void,void
35,655,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,656,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,657,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,658,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.json.JSONObject,java.lang.String,org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,org.json.JSONObject
35,659,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,660,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.json.JSONObject,org.json.JSONObject
35,661,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,662,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,663,null,org.b3log.solo.cache.OptionCache.getOption,org.b3log.solo.cache.OptionCache.getOption,java.lang.String,java.lang.String,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,org.json.JSONObject,org.json.JSONObject
35,664,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.get,org.b3log.solo.cache.OptionCache.putOption,java.lang.String,org.json.JSONObject,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.cache.OptionCache,org.json.JSONObject,void
35,665,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,666,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.cache.OptionCache.putOption,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.cache.OptionCache,void,void
35,667,null,org.b3log.solo.cache.OptionCache.putOption,org.b3log.solo.util.JSONs.clone,org.json.JSONObject,org.json.JSONObject,org.b3log.solo.cache.OptionCache,org.b3log.solo.util.JSONs,void,org.json.JSONObject
35,668,null,org.b3log.solo.service.PreferenceMgmtService.updatePreference,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.json.JSONObject,"java.lang.String,org.json.JSONObject",org.b3log.solo.service.PreferenceMgmtService,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,669,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,670,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,"java.lang.String,org.json.JSONObject","java.lang.String,org.json.JSONObject",org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,void
35,671,null,org.b3log.solo.repository.impl.OptionRepositoryImpl.update,org.b3log.solo.repository.impl.OptionRepositoryImpl.isWritable,"java.lang.String,org.json.JSONObject",,org.b3log.solo.repository.impl.OptionRepositoryImpl,org.b3log.solo.repository.impl.OptionRepositoryImpl,void,boolean
